HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"fQcUjBtZgJogBJdBVZXRVILmQLbeZAXvWjdx+Em","GXgqPHWwzReXVq/ngRfUyQqVrZXWXIouCZHJUuZ","J09B6201","J09B","QrSSYDrRXXHtaSvITHoThrqtTdnCuIVczNhw+Rp","Plettenberg","Plettenberg I","6","58840","VDYQKafsVUYRqVYqRBQupVhClsShh/NSbbrFKab","EVU","Standard nach Anzahl Stromzähler"
"EqntBYVCQcoJkwtloaoh+twP+ZxtA/uQFaSBfsT","NiQONMEexrzosVMhkPSgujJtKjQQgYFwQkSiLFx","J09B1541","J09B_J","HNZTjYLLZszCixguuFBqvDJIluAdLmgQwDokPlc","Hagen","Altenhagen","55","58097","XZzNpluhsotkNra+XqD+MyLcBTxZxmYvVUOmURM","EVU","Standard nach Anzahl Stromzähler"
"UUSgaqm/IcVFCbipvsvWJVEwzQFRURoTjZWmY+S","ilVSLeLHqQyGNiWXdAZaJTxVygZiJeOz/dEgUZz","J09B6205","J09B","NeTMSoOJlDahAHrhPjUftKYiCOwZYEETdCaZFsX","Plettenberg","Plettenberg I","3","58840","rSJYyRZljcHTBuZSDpRnXxyUCWTDIvglXKVnjjo","KSA","Standard nach Anzahl Stromzähler"
"YUVwRPekGcATVUQoHAcYHBntPqWgfqJVllPqSyO","vQIKsZE/TQnCzXTtCUsRkjUSZswQqVYuNrTTcxV","J09B6504","J09B","gHWOgXTRwFDTZJhtvwVOEytytRANZVVgmlMZyHR","Meinerzhagen","Meinerzhagen","2","58540","lSVZdmVYUSyJMubWrvPpCtfbSvSWLSHZWoT/UUZ","KSA","Standard nach Anzahl Stromzähler"
"KkXRYVLNhSYRZBBWUPNuElQuFFNgX/nntSasLFJ","zTHUQSvAXbRLv/WdtLRVVcP+lmUWrITSEKbMEzV","J09B6252","J09B","VnZBJBWevjXarWVKHrIKpQCWYcVAR+KMzY/YJkg","Plettenberg","Bremcke","6","58840","ULaMEbH+TItQzWYZdDtZS+HPJXeehPyBSMJBQbT","KSA","Standard nach Anzahl Stromzähler"
"/HwVluuAuhUHWWiRzDtbZfUpkWmMHccJLtRNjMJ","oZkMQRxNcZUOu+UPHHegrUiIbEQYdFdclYVkXqu","J09B1701","J09B_J","'+XPKXDvorJYXyIGpbHjMBaCShvWcwbEqvWHU+sj","Hagen","Vorhalle","18","58089","SwXKvTCcWyQOJfPjPUFJpddRTQWxmCUbWWZZOOO","EVU","Standard nach Anzahl Stromzähler"
"'+HSuiVdJgFQnMFTTcXYjngooUYlqYSSFzSxlrHS","TqocTSWNVqpRUCkkyaOPqCxQCvzYagwgIXNYwDQ","J09B1611","J09B_J","UCIpSQZudHSTVIiqosTQptulZicXjrQFGJuxTfZ","Hagen","Boele","23","58099","mHWIOWLLWUYWRjWoR+TZYhYZXpvUrUAywbfiaCp","KSA","Standard nach Anzahl Stromzähler"
"XWY/oBQRgTWZiUxeKlFSgvxAtt/WKXIKVB+WxRY","GAsLGgWQXqtN/AhEpIWiUDVfzrRBSRRXDVTGKGS","J09B6251","J09B","CZoRqbjjqWzxEnbgVr+OoUeffeWqoQIAXWQWipm","Plettenberg","Bremcke","124","58840","VXmRnxbZdsdbekZSdCYRrSq/KueZNSSGURiQvjV","KSA","Standard nach Anzahl Stromzähler"
"kpSqUvrVTyzvQKqnGhJlDYDY/DJPsTvswPEQMuL","GyzSXSHNeVQCsgoazMCGkSuMUHWqWVZfCSPHkKb","J09B1612","J09B_J","NDJoCoVXYgOAzZBRLQuQNgNkvU/ZBwlrjsQPZxN","Hagen","Fley","59","58093","cOVHuBVECSsWwhMNklogWi+VVPIFtbTbWvWruUd","KSA","Standard nach Anzahl Stromzähler"
"SUqSDZMZUZYZSOLwZWC/MShYGDXVYxehTSENdUi","MnautoP+YRGlnTEmA//L/VMgOqEQFENHrCaDMZe","J09B6505","J09B","WEMAuUMiINrIcmWGLkCOVSTiCGIeQ+EHJLxaFht","Meinerzhagen","Meinerzhagen","46","58540","UYdzaTOcRQZ/ifGkrcGqXFLqmHdQRNyYqTgXRWf","KSA","Standard nach Anzahl Stromzähler"
"TgQsKWOxQpKxRMtybEzOsziZrkdJzNQMgxj/gVo","vnWchfSVyRHlDjTAHSqSqXbOlVq/XgWxqiCQbEQ","J09B6253","J09B","YhqlCgX+haLEVOVFWZhNPLfzyMmAhEZVYQdDWDb","Plettenberg","Bremcke","8","58840","ceSCilTP+vWSqb+RRssD+XgWSHgUdJouWMQPGxH","EVU","Standard nach Anzahl Stromzähler"
"JTFBAQUmXblkVUrldRPJpFSUpGLkSFveATsrjId","dpRaNoGEIMfJJiaFTSGMgYpJZFvFYTobYalArGN","J09B6203","J09B","YhrhblAbUdTUPuTYYvzsMUVDuFsCWKhRPcFkYGY","Plettenberg","Plettenberg I","3","58840","CQ/SZxt/tRNBkrDtqWnxIxjGMjgQXaZQoouUuPR","EVU","Standard nach Anzahl Stromzähler"
"SmdmAUSpyOxVnDvXUqOWhx/nNFXhfsPvsJepgWl","qFKyVpkIFrGDQcxYKmzcJGUTBfRcWBu/sZEMAAE","J09B1612","J09B_J","WyGE/KVZiVOaYVcuoZrDXpIYVolUBrQTWDiuURs","Hagen","Fley","5","58093","tSPYjaLBrvLAlMByADdSvojRZvT+QbeWNy+TOUm","EVU","Standard nach Anzahl Stromzähler"
"EDVL/nXGAxTYw/SXDyaEyVhcrWMVQiKzqQSeCYo","bJzQXPhM+yWczVMJVsVZBWBLXkTpYgeZHplMXeS","J09B6205","J09B","EuUeKWibjReySSbiQsgmDUptdZYyfufQ+HEVjqs","Plettenberg","Plettenberg I","20","58840","SdatgeHdbZRHYKWZIHTmzdRYTTFQwQzbOmOW+dj","KSA","Standard nach Anzahl Stromzähler"
"qWATUXZlpyVLfSApwnWWMVrjZDhPUkRYWinTrYa","FtbgogrnZdUUqBXy+rXYKVBcUHpZJXFkLWNVUBv","J09B4011","J09B_L","SbCUdYqlSfeXbXcUoSo/UhOwuWVoYcWSraCuCNp","Lüdenscheid",,"16","58507","TAzZSO+kJQFSXvBpcp+xWU/HJdOvrWouktbpSqH","KSA","Standard nach Anzahl Stromzähler"
"fGlaiiXTPamcKcDxEHjKPLxvrJKRYDTWXQXSmkP","AoDImIJYIxF/TIUx+hOsVjNGUpkUxQxZhHDYKMa","J09B5433","J09B","rppyDbPNBeeVRK/qXSRFbXXvfsZWWg/TnSvQrJW","Halver","Buschhausen","1","58553","WeIvViWPBgjVVtIjTHfWIVkmhNulSUXzNaQTkW/","KSA","Standard nach Anzahl Stromzähler"
"TQPISXkLGmgYVQMqxeYQWSJWwQIQNZpTR/TEqLQ","ZNjHJNuZSLioSwp+aT+TleGnfawkaUcmvkys/qC","J09B6251","J09B","ZQREqSRnHGWW+JqWAUiTvguTYcoatkWwwcNMTMz","Plettenberg","Bremcke","1","58840","jgPxSLmizTcwGiQcpBnywpMpjtEcsFfSO+fVsGZ","KSA","Standard nach Anzahl Stromzähler"
"yszocVYYGKBohcSiIIMZQbVcYZFytQXTiysrYZY","iHSjXMQOQKT+TupOrvZLCsiJoBdWHQNNZddvtAZ","J09B4011","J09B_L","HNgl/FayzYWXNuveSFBmyy/VHrAFoW/WotLWVru","Lüdenscheid",,"15","58507","xfyaatVlXDhDvsMQdKIhlDVhIAsByURMUXDfkTm","KSA","Standard nach Anzahl Stromzähler"
"EhUfBKyttImsDfNqHm+mDnkxVGsnzZTexVQD/uW","nPqtezdOaNhNlWZTBasBKrJCFBlvEJcSfCQjVtU","J09B1701","J09B_J","ZZhEPZVHWFCb/eLwyENwLxWCTFZlZoAsgKElYjL","Hagen","Vorhalle","40","58089","BORpVaYTZTeTYcBNcdFFScGVgLxQdUYSTLJpQUu","KSA","Standard nach Anzahl Stromzähler"
"zEcdTrKsUoVSwogMyrlLOCNoWEshtWKjCX+Kbgz","VDTjES+FRXEWgYWkvWYRYVeSOyLnMfWgFMyLFbH","J09B6501","J09B","dNqQTOqLDyWAizei+ZSBHeSxRZZ/cRZNPXlfUbN","Meinerzhagen","Meinerzhagen","25","58540","ZVcWf/kBsMXZoiV+/ZLfn/OVNRnTGyMLGXtRYXH","KSA","Standard nach Anzahl Stromzähler"
"/wgTw/sQzROjvYJASQiAmyxxWVmRYNXzvBWXg+i","/FeTbFA/wPAMIr/H+qjPSpdLiiZRCQZsQzSxmuW","J09B1531","J09B_J","S/pxWUFBXCClWAuWQxhSFmhhiBvlZxyMZMVcYWl","Hagen","Ischeland","84","58097","xKQWzQYDTlWUvHdSeQWLnBmkPxURRRafwjcGKFw","EVU","Standard nach Anzahl Stromzähler"
"SbNQOLIU+bUoYzVgRZjzFGSHeRWTwGkfIUOjnyU","FnRPRVVOYtaRtTKbYHztkAOVUoBxVxYTQqloYo+","J09B6202","J09B","rpsZqZLZSURcZvQWnWqpIRUnT+liKlRLKxuqiPA","Plettenberg","Plettenberg I","34","58840","WpmlwzZzMZpGScRHgtagpIYtnAslJfcPRRt/XDn","KSA","Standard nach Anzahl Stromzähler"
"KBPYSZWqGYwvVwplReJCuUvQqYHtQHVbVImQXuz","UQSVVSLWoWAp+mBGQVaeXgkRKRzbZRwRrgbSjvE","J09B6204","J09B","StqjUI/duXz+t/zWYRYjIqYLNDiTLUPVRKEVqEt","Plettenberg","Plettenberg I","14","58840","wFL/MSHnvonWHompJPGCRBYUTVDqRdYRfle/VUS","KSA","Standard nach Anzahl Stromzähler"
"ootQYfyMBe/sLbXcpGVDSMTRmKhkYkKqteTjFTU","EgjKTyA+WbNvEeqRGXfm+lJLFrSzczgnHaLjcQR","J09B6501","J09B","HoQLFoDYmHStXttQuDzLYolXzxRcDHDhIwUDffK","Meinerzhagen","Meinerzhagen","30","58540","EgpSVqnlDlsPcSORksIKkrQYRqichqpRgAjxSBd","EVU","Standard nach Anzahl Stromzähler"
"epqpUuTmPRaBfjWlaRUiQSpYvUGbSIineHsTKpP","nvIfxTT+bMYW/BEXwNYtgIUQruPpOVCKFErDBai","J09B1301","J09B_J","NDRXfp/JVUSltoXlYbQXQYYIVcWqSFlbxMBY/XW","Hagen","Innenstadt","77","58097","sFCRYeJ+LefReqKsWVxXrSkqPcWFmcDVHtxacZk","EVU","Standard nach Anzahl Stromzähler"
"GV/MXvLaqa/lUXOekITsYWfUiWRPAgDLdezsnVB","gRmuVb+qWUBBSUqXhQHJZVXoUasvKKSlVXgERro","J09B6501","J09B","ANrtYSQh+eqovcbySqqSYeYWYSObXnMpjkLsUSU","Meinerzhagen","Meinerzhagen","23","58540","xgWUv+HTSmnUBbUMBacTZLoDEAsyUPqyNVrbcP+","EVU","Standard nach Anzahl Stromzähler"
"XPspebbDYUnQYcWVJREX+ORBrYcsYWJcOefNfRA","kYidQDaGPmMPACOcTbgdGnFTCWvPFRHQ+crMRcQ","J09B6251","J09B","OokXGfoADrMPOmeoydmJYWdomCTWaG+FyhWXcpK","Plettenberg","Bremcke","13","58840","sKYlboZjxZVPemtQCY+sIoimOZHXCFKYIATPoSt","KSA","Standard nach Anzahl Stromzähler"
"FUjUYrTqCJ+sgUQSqtnSUBQNnqUXOOQvseieZrn","TidRSKdOAWsMARuGZqn+Yw/lSQWQHTiXYWrTRkp","J09B1611","J09B_J","/fCQsdTj+BUOZzAQQHRUQYOUUnSDDVFyDCfIz/j","Hagen","Boele","62","58099","AX+RUwvZNd+nqXjEZRZZWQEioOOQnPWNtUkLjUE","KSA","Standard nach Anzahl Stromzähler"
"'+rTMXXtRiBmAEQAClXqzqd/jYY/JhnRKuXRvAWB","ZoBbI+MTQqSD/aKTyuQWMTMDaVBPUUgIplRSTKa","J09B1521","J09B_J","YhvXnijXgnRSOVUidfECAcTuroTA+EHlsRTQZVT","Hagen","Ischeland","6","58097","ZJCLYWYeUWLRAhoYCfJWJODVxSJAOAUDDRRhxVZ","EVU","Standard nach Anzahl Stromzähler"
"TgQsKWOxQpKxRMtybEzOsziZrkdJzNQMgxj/gVo","AVvZeSNiMuzlpZPXkMWXTRAqKg+FpG+EVumginS","J09B6253","J09B","VneVJxUKUacsIDjoMGtXRcvmuZ/WmxEbqlZSANV","Plettenberg","Bremcke","8","58840","epAGQZwLouEsewXigQsdqSpEEXSCMDBwPoZWTAX","EVU","Standard nach Anzahl Stromzähler"
"flvFriahjDXtQdUZbfXknTTQenSbQyOxlpkGkIx","pSUVvYNTAdOVITVBcDpXyoROaVHTuPRnVLWVcal","J09B1701","J09B_J","kqRXpqdiXVkRq/bZeHZWpdKTTZcgzUOqfErJTRP","Hagen","Vorhalle","8","58089","xjOJKUtW+oKOifbEratfuEMJsUhicqXeAMRjroB","EVU","Standard nach Anzahl Stromzähler"
"QfVTZSLoTHPnkUL/+BXosgDOUoNkQnXSZrGEXUW","DgfRqGxiWOIYMhVRdTQnNoZviWrRpTYHWeaUwkS","J09B6204","J09B","GDXvEPRAxlVzzaLMWcXXVSbZdEmRAsFxTqYRX/X","Plettenberg","Plettenberg I","9","58840","UPvA+lWX/AVXdnvQKAaYZx/gquDVEOcb+CrwWrR","KSA","Standard nach Anzahl Stromzähler"
"BWmvLURRQgZSckZYqoANvAFIhVWWjgCcSZZHejy","Kn+OdMzPOclbFjiFjSKZWkTWalunJFdnCrQQgiX","J09B6206","J09B","nkVBpQgNSRJnjBjUHxsudRcrNW/lXMhuYRRUpTI","Plettenberg","Plettenberg I","11","58840","QHUiJfgVRLzLPLRuAKeauKZiYpowgzBkSQWURtQ","EVU","Standard nach Anzahl Stromzähler"
"rlcmUUFSSRrGaTiXjXnSt/qXcFlgnIDmOIuhDou","EqphNQLBEGGSbTiDe/TrBBvWaniIwYDwmIlE/RB","J09B6505","J09B","C+eyeow/KPSuwAReXHYhJYccouXbZTkXSUIoSVw","Meinerzhagen","Meinerzhagen","43","58540","ZfQsFHbRTToTgUhSrtuPrpYKYwIIYXLLZwCaVTT","KSA","Standard nach Anzahl Stromzähler"
"kcEgFSVudxuyAnldqQUzGTwtYXjZWikCuuXVQUf","BhftgjVKcVXQEOYG+iZSeceZbBTCShk/Zbyrskd","J09B4011","J09B_L","RVQdyXTUYcheVwLyeZZRZCvHdeSobhbpWYqBAAM","Lüdenscheid",,"23","58507","TTuYsVxQ/FCHCwOxTsvKSWyKlYkBvIFSmNeYFrs","EVU","Standard nach Anzahl Stromzähler"
"KgHjXzsWNEVX/EZbWcQUbAYwVSxsWPSLF/PVW+A","DygUZutLTiaTrDDYUgsZWmGP/RAyAwYCJtbZkqH","J09B6505","J09B","WyKnBF++lBmGXhHmZaDVvSTUyOGLSreErK+kZxd","Meinerzhagen","Meinerzhagen","3","58540","UeMRUNlttxATHMXudhdUXRAuocU/QLwFVkwUcNw","EVU","Standard nach Anzahl Stromzähler"
"gwVIXqwSkeI+iCFRTtXYDVkayxUZhFWoniPSgXq","CPTyCZNFPLQ+gXfenRTUlWJTPjczBDLOVsuYCZm","J09B6251","J09B","VnfyJOLZGgsRpiqZDyYQKLzGqnCMVgntYIKTRHN","Plettenberg","Bremcke","4","58840","mOhnPRUQZKTAdrKTr/+DPTisRKANKUjRJdKzAau","KSA","Standard nach Anzahl Stromzähler"
"GX+SyXdIQaGOQZEjdqeiZgq/gLaGYiKS+Vvuyks","TxWQ/utSjDjpoDETtAYxvUjZUSTZxZnxWRGfqia","J09B6204","J09B","xAOfkPTxw/AgAXQbVUqgVQozWWAthSXkZ+ToHaY","Plettenberg","Plettenberg I","2","58840","TVJUnAKvsqsZAJIdgOAyMLQjlvTTzjIsffoQxTR","KSA","Standard nach Anzahl Stromzähler"
"oGTZIzTsCbMBqfVB+/Th/UUtQtNqdyTWTChaKik","qizkVojcrbIpYWlelDcDIsa+KxeVpBoZSZrwWVz","J09B6501","J09B","S/uPMQwhkGQEMWJWvnSVplqSwQQrAcVKQVjjXg/","Meinerzhagen","Meinerzhagen","35","58540","VzntRQsRgQVv/xzDLeVnbCsSrvTzotOZGtpkbTZ","EVU","Standard nach Anzahl Stromzähler"
"GUUQmaTVOESjQFafAu/QFVhLRSCUBKKdiPYYKVl","ezQKxsiZVwjMZEoKtbblUqlXC/JP+yCG/eSKGKT","J09B6503","J09B","rpzgobVrWuKOUGtYIjWsVKTWsalcfAup/S/pUfM","Meinerzhagen","Meinerzhagen","11","58540","wspasgrYKUDmAITqUgReuZUWdVgZTeDNLSdgSBB","KSA","Standard nach Anzahl Stromzähler"
"cRQRBvcsaGLykTXA+lIwosYlMVTRWZzeHHUVdHk","SV/BkXcaUMIBmGctacANgTxQWpllFOihupeTbRK","J09B1701","J09B_J","dOABJwpvPVsaQpQHdenRTZrlfXfkZiZdHlYvUTX","Hagen","Vorhalle","4","58089","UQUVOUYcJeKmylStRX/eTJUsSeU/Vl+RKdDSTZR","EVU","Standard nach Anzahl Stromzähler"
"'+YYreUtUaexkVZpAKZeoDTkYTXTuPJZiiVHlJZM","EapYYVYrwtKcTYAGLzPKOQJXYtORRTTLaOtOcUJ","J09B1701","J09B_J","LRODVULzfcpIzrhkWXGTZ+eP/tTcVOZTbmAgymN","Hagen","Vorhalle","20","58089","PXXhEKWvKmxZJEgRREtTXOwUhmTSKcLcYLnqHTC","KSA","Standard nach Anzahl Stromzähler"
"QUiwoItgNYYIZZZKNNyIKCTRsR+FnssVtujVmYd","BN/Z+vCFDwFJPchynLHzQpoEAJJVUXRwZjjLxXu","J09B1612","J09B_J","DlhNNpSINEPmJrUmVdrSsCYSzisfTiGSWVjdLOh","Hagen","Boele","1","58099","wpbNjxSpIkYTWPiAfoudxitMRyYQWXirZUkVYRc","EVU","Standard nach Anzahl Stromzähler"
"DVHUSRiiuBXRvMTMZHllRUgtsCd+zVPZwMQV/QU","oDsXBiphEVsbYXfSHlQOvQWLzQeaTDUQuvVDenT","J09B4011","J09B_L","yLcW+MwrCHRDfQMX/FdxFwLzETzepZAOVfefYFu","Lüdenscheid",,"1","58507","qHUevUnfSxvVW+TAwbaYFJQLTSiNI+KZXZUunal","KSA","Standard nach Anzahl Stromzähler"
"yRgzeALaQ+ALsnMtxKLK+UedQZKmSe+YAYOrFZy","OLvsJRLu+VcsPHLgiNHSOKZPSTU+ncZIxFxsqCQ","J09B6251","J09B","bXfjizMdRUJQXaesjerMSRMZPIqNCp/npIXWCtk","Plettenberg","Bremcke","25","58840","ZNZRtkSUmnkJ+dWSmYb+VrSGLQBukXfGoBIDZbP","EVU","Standard nach Anzahl Stromzähler"
"qzxY+AdNijywSVsJHABlSTNVLTaWq/VTRZxuqwF","ynXoQRhEyKCrJXnNURYnXTqYSdqwdzEfndpJWUB","J09B1541","J09B_J","ezYUPtoYHKUtutBzy+UTMGqWrFXVZWIhXtMGRYY","Hagen","Altenhagen","14","58097","EHUGZUkjljubCJyndYYNEwhZObCRZeRq+nhZROf","EVU","Standard nach Anzahl Stromzähler"
"IgRWHEZMdGSZsqrNODJtyKETj+tWiQdeJYsbncX","nEW+JHDuiWgkVFWqkprOnesgJdLXbZYrFBhvbjM","J09B1612","J09B_J","tZRxCVwjuwdTgWXeETPalUOTVTPVZfm+JjSmqqx","Hagen","Boele","10","58099","bTORuRTRQnXeZZUTVVHQfZCZXhiad/glCSrTQeh","EVU","Standard nach Anzahl Stromzähler"
"wlpTSYZXUHnRIPYfFoQfSkcCycnFeTRGnrRDpuc","aReFqUSTnCSrOVoWGzTZSSYqFJUiOH/VWFZmiNu","J09B1701","J09B_J","C+lpUCSvKWIvtbQRdmOgQtGKrEjoztLItGeaAQH","Hagen","Vorhalle","5","58089","RCnjvxHIYV/sfMJESuSLmPWKQVfipVSOWTvxWCq","EVU","Standard nach Anzahl Stromzähler"
"UIwDGYMpuSSwQUPDfYdOTTWIXYKBVDTJpIYtdSq","kKHYYIeZuMNjWhUQsdBrIg/ayqEMdAOJyXQEzZx","J09B5432","J09B","bXiZSWJqSYkGXFtzFJuaWhAYYlfUMFY/+cxmpXS","Halver","Buschhausen","1","58553","cJZENMAUkcAfiYxdHdZaQGTXklhXWpmpe//PRmZ","EVU","Standard nach Anzahl Stromzähler"
"YzIVGaQTTNbYkwP/fJXmWjqdsFdhPnEbZIqAW+E","GwzvNcKk/NAPWRgeZtKZWGWwdrM/MipRXxXZYTc","J09B1611","J09B_J","YGZAxSzSnwnlpJEYZ/XEQsxBXSN+OZoSEQ+ARaT","Hagen","Boele","6","58099","kfwSRGUfvCZ+KTsSzaHzHatWUIQmtornLYjKLbZ","KSA","Standard nach Anzahl Stromzähler"
"RzBUMTgKmBZXuSKmzCsEYiLULPQYSbxWvpWZeNZ","UXEKPVRxmKPcjXYqYvhChRmdQZHLvqzaQbjF+YZ","J09B6251","J09B","YiBXMAZOEhpUSdUlXRRgXQExpVSMOWZaXrSlop+","Plettenberg","Bremcke","18","58840","EnuDy/sEIajZRJhZKZYVOqhauuXpsSXgYLvWDek","KSA","Standard nach Anzahl Stromzähler"
"KjPehTJZTMWkZM/HpVXXfJMjCkyZGORRgXV+hiT","hsXwpVGCWkuyfXBSuwjhQndXgfvWZUYTAN+Ghke","J09B4011","J09B_L","LufsuhLySHOXLTQvyIthkfRkMkIdnrzqhZrsqeX","Lüdenscheid",,"13","58513","BUCiReMVoWmlSQVvEFRYchpoFluUppxusbimZac","KSA","Standard nach Anzahl Stromzähler"
"VbTc/RVKyWmKVKTfSNfjCLzAEJcScRWUflTOfbS","hnhFWXcXOVPnLfNaZASHRWKvAuDbhuRL+y//Str","J09B4011","J09B_L","aRqwSijfQAmKzw/rHnmxo/pZRSzGrRdSRFdRsGG","Lüdenscheid","Dünnebrett","196","58513","STcRXvXvUObHb/avYTT/jykKZxUdSjFFVTzgUQ/","EVU","Standard nach Anzahl Stromzähler"
"VEGZsRZb+AeHNY/bsYkUmXKXFpoWVnUnuDfiVlg","lsfoZUDCrNFw+UgfTTfaQYXee+EiUWHgZFyRSxZ","J09B1701","J09B_J","dpSicbdxKoRyWbxIgINqPjcOdI+SRQFURjDdVXS","Hagen","Vorhalle","18","58089","AwMxpMJTmNUgSMSnTrwOkZepWxet/v/RZiFWKrV","EVU","Standard nach Anzahl Stromzähler"
"kpSqUvrVTyzvQKqnGhJlDYDY/DJPsTvswPEQMuL","I/QLdWmixeRYkHQRcRFGkilvhyx/OJOXLwVYXWb","J09B1612","J09B_J","WfkOKguPleKKaNhXswdR+vSTxX/MHmDdlRgBSfA","Hagen","Fley","59","58093","MyZfXwiRFctMZvolvQe+oTtFeaTa++YqjXooYsx","KSA","Standard nach Anzahl Stromzähler"
"ABdQBQSIZXKdQD//P/rTCC/BUBZdOScKtlUJUtW","UajdrgWwTSyjCDjQRlvWRWWPQiASawcCualK+VH","J09B4011","J09B_L","TKQDMnXAZWfAX++xGxdMIyRvVpoTQMzqHmjvJEj","Lüdenscheid",,"15","58507","BXgScBnqADXoXAfQwzSmPANDBAhAZrBEisCpUUL","KSA","Standard nach Anzahl Stromzähler"
"WqDSWAtMIKQxXAZGvQZWSHWvGdIqcYncUefIYpF","WShtiXRozSVgGQrOTWRfVKqlYXMUtwZpN/vowbX","J09B6505","J09B","PyhnQRETSuYXjo/QLZyYSSfmPQSpUSaYMtAzDTN","Meinerzhagen","Meinerzhagen","23","58540","wEG+RffsubYWKHVYWlxUapZKznYpoPMA/qmzhI+","EVU","Standard nach Anzahl Stromzähler"
"oGTZIzTsCbMBqfVB+/Th/UUtQtNqdyTWTChaKik","NEXRXiFDCU/wkClfXAbyaMmWkVCSGuVFAVLGjKB","J09B6501","J09B","pXerRrUTmGXJBrugcdUSygVTWBYzyVWlZQyaWXA","Meinerzhagen","Meinerzhagen","35","58540","Xq+xlGYZqmXBEMMAnfHZV+MZrLBGxLzeRXObScV","EVU","Standard nach Anzahl Stromzähler"
"QsVUISmbpQaRdlgMHPhChoiQYBrNQqFmKCFGflc","WWnpyk+CiqrHSNlyqLgdJN+RhlVnNoHTQCYbyZu","J09B1612","J09B_J","cfEqdqFDYpgpGHIjFRAJVoSgwtmjYWUUCwRcaQs","Hagen","Boele","3","58093","wqYSWYiRvTEcMCKwUxMqPKSFaWsQpRvSemSWEog","KSA","Standard nach Anzahl Stromzähler"
"QUiwoItgNYYIZZZKNNyIKCTRsR+FnssVtujVmYd","EjJRjKACZYfXMlqZcrhZGKTQVUqwIYXTfYnWnFO","J09B1612","J09B_J","WfmSVUcs+YxPhrXWbSCwh+AxsCBErTXRUNPWkut","Hagen","Boele","1","58099","HTbahrXSkMtZXeepzZ/IpcYksltrHqYpZZmrHXX","EVU","Standard nach Anzahl Stromzähler"
"MHQtJzFQDD+KPC/omQhqXlWNxS/BLEjsUqpUSyG","cja+YzoQmyUjHAtyqFRWiVFIPbcaYZjOFIevOsQ","J09B1612","J09B_J","'+XYVmDeSMMVjWSXYWoFaTLjDrPiUZQZrduUfRZm","Hagen","Boele","2","58099","CaArVOIggGsUJYlvePWWdZPWyJTEkVsSYG/suYN","EVU","Standard nach Anzahl Stromzähler"
"UT+qXKC+jQrCdDuZYVQqNyWDYvHTjNKhYyByxvQ","erCEQSf+KIOOFQYXTkUKqrGGTQWV/jxfocoInqG","J09B1521","J09B_J","TldleZSLyCIOVgPTQeRZvoeZqFZYYqhh/wReVja","Hagen","Altenhagen","5","58097","vERJDRxUPjEYywopZAbQbSbYoNxBmagVOvWMpgx","KSA","Standard nach Anzahl Stromzähler"
"URWUNDHVaGbYoAqRewasqKPlzdFpmenfzAbOYT+","JbOshnfw/aZdRUMoMSQZvLbYdUPLdwphBTNvkVW","J09B1701","J09B_J","OOSRqpRXadLTTYAxQY/TrWyNUySOxWpgczZN/Vp","Hagen","Vorhalle","2","58089","FqVUZizYPMYQXrWSVZmUWRiTClARmjjZnWaVDTp","KSA","Standard nach Anzahl Stromzähler"
"ea/UKwFSzQYVTJzWjwbZuwsxhKAYCQB+GipVWAX","J/bZcpplo+iWBVuZLeNaDzImkRBXaOgrffaEOOW","J09B1521","J09B_J","awTvYfnIkHUK/loFHeTmIPDQYMMbmZaMVOGTyWx","Hagen","Ischeland","46","58097","meAtAfoUWQzPXRQyRRVySpzjnUcTFXXXS+jb/TS","KSA","Standard nach Anzahl Stromzähler"
"yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw","vnmGWLlUEHqdtrYUtjKOhRTrsLhLaoRSzJEWHcz","J09B1612","J09B_J","C+wKXlZUHLf+/CgYfVjZV/FKURrXPyVrvhcvotZ","Hagen","Boele","69","58099","ZpVfUISZzgSXXvCXN+B/iLyUWcTp/axMLVEZHSG","EVU","Standard nach Anzahl Stromzähler"
"RZEmxKEPYyEiWMVDTMZWiborob+DdWDfcTcMlUD","eRpgPwc/BloGhKRXiaWshZwPVQgNywZmoRXrcgc","J09B1521","J09B_J","tZVqSUbDSYrkTTbSohhUdCBLcVKEMJ+vXQoN/pQ","Hagen","Altenhagen","6","58097","bQFL+SKFbUCHbKORdfajcWYSwlETjplxRmOkfwF","EVU","Standard nach Anzahl Stromzähler"
"fQcUjBtZgJogBJdBVZXRVILmQLbeZAXvWjdx+Em","acxPbwB+eBykWjPznYbmUWrrYmkNEEQMNTRRexw","J09B6201","J09B","jDVxdYfadTaTcHZdWqZCXVKzQMOReRhyQxsQUbt","Plettenberg","Plettenberg I","6","58840","ZdZZWmLkdRYWiTiayVOZeSYppWAfpHmZSIcKZbv","EVU","Standard nach Anzahl Stromzähler"
"ARbeRQqLakQScHuqrPnSLCLxYwClM/tZdSWOeQh","bIUKdpxPOCYtWmixjpLi+ERnUWNzcRsinBXwGYx","J09B6251","J09B","AONQYiUoQStqVNAFcAnRMdFxWqsUjVvYKVzWVuy","Plettenberg","Bremcke","16","58840","aroUipbiaTGPXkwmHsRCiMElLHkUEFJVsLIIUPY","EVU","Standard nach Anzahl Stromzähler"
