HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"Ae/MzkfFGewVXHSbplMBUoRQKkDJKXOtJOh+NSt","wOFYAVdsJStjPVVyPVkjULtqqSqCUGgNQT/oRTj","J09A1702","J09A_J","ZiyFUzSTJSGzWqNMHwVYTaQUUUiSKSFVeW/YBQT","Hagen","Vorhalle","39","58089","TJjtcXQEPDTuJNMARVDhYCSQUQJmcPLVEKObUZs","EVU","Standard nach Anzahl Stromzähler"
"yMogfzqMJszeUrqHLXZNMvgHJOGhpyY+FhVHZrU","sChYJRadXEXdFWvBEmeLSyxvSkpqkkkWUPsVTac","J09A1702","J09A_J","'+nsFUXukYTHkyQMxZVIUTWViUBM/WncZRIbwRJS","Hagen","Vorhalle","39","58089","dVzfZOUdXKjUPYSUl+GWEOTYUUUfDXUGnonLAzZ","EVU","Standard nach Anzahl Stromzähler"
"k/VyDEknXnLWASBgfTSYssGRanjg/PlEkM/SHWR","qHHUTXzSUyBuWxmETmexSsmTfmSxYLhQEUFOJFd","J09A4011","J09A_L","FLORn+wDOiMRJnRTYuVGUiBDSoAegamJblYVnwR","Lüdenscheid",,"4","58515","UZzxgRHXnCwbuXOWTSixWZDi+QTaTcsGHBOhFOY","KSA","Standard nach Anzahl Stromzähler"
"FOPaXCXlTvmdQJlHPTyw+SGbfwQTMRa+adMEIMH","XNyrSWRXqWpTTEiCTifA+UBGytyT/DkliFErlpv","J09A4011","J09A_L","SJPY+dupmaRWSYJqOpXQkXZwVRZhSZLRtSXhWbt","Lüdenscheid",,"30","58515","ZAYPWJGeZUSeTueQLpqbdblCxXvkaPiBWCaHSgJ","EVU","Standard nach Anzahl Stromzähler"
"cRBbZJTogJdlPcBRZCOPPAYfsvUQXQntQyzYLCz","fBeSgRCVYlEZapANYC/VSvDSBPBXSPV/PWZORqg","J09A1703","J09A_J","ZHXSdzeWUOJSrYUxrXuKYivONJfYFjVLJAV+chm","Hagen","Vorhalle","35","58089","FfjoWmjLX/jjXodNajXZognWkb+eDsZVwcWUUjx","KSA","Standard nach Anzahl Stromzähler"
"TjfQWXBGDTUOtLCvVz/VEnxiCRYhYRApfZWebA+","TawqUoNGPLtlMaTKQhZRWYVuHboQgAvFWScSNOj","J09A1704","J09A_J","XUPYjW+uUFWZWVFLVpSUrTiUIkOWvfXRofdSGDL","Hagen","Vorhalle","21","58089","SZWgxSQp/rQs+QqXErGKUPQNxygmWe+prUTIvUQ","EVU","Standard nach Anzahl Stromzähler"
"XFQ+ALHwS+DotfXZZJQcMIUtlmUkUPXIXPTDSSJ","YRXZyXLZHsIeTiWcyrGCVPngKeUIngQpzTTQGqF","J09A5016","J09A","VwtIKkKOQlsnTUGXYxweBFqQIfbVwkYZVrGASwV","Altena","Altena","46","58762","lNRGsVfuWOMBwLIIuSrlVwoapeUYYWPItRFotwH","EVU","Standard nach Anzahl Stromzähler"
"EBFVwg+qiibjnYDYmYZUVfu/UTHSXLo/qTtMPja","salRfrWqQeoVJZjeZFrGjxKjoUxTZKqcKCDKTHV","J09A5404","J09A","lhSsKqqQUQKWoOfjUbxShZplVDGfSSSy+MTEjHl","Halver","Halver","17","58553","qDAhYoxvCFRXMXcaQjADaxNEgrmaZEImTVTYxLe","KSA","Standard nach Anzahl Stromzähler"
"woemPHni+QXnovOhSOSkUhWxTtBAKQidqegWqCH","MJJQYZRRSDAeQnSUMFKXpRYXIkYURkfb/jUVVNA","J09A5404","J09A","VwtychEIBOpTUVNjORkBIpZBtjVFZRrWrJMAXAT","Halver","Halver","16","58553","TAPpgsiXuhRf/YZyVINZiHRXDSEIGxkfqBJJhmz","KSA","Standard nach Anzahl Stromzähler"
"vrYRvLXEFKKGSVyAPJZSUKiVmCFWHiiSMRKuayW","QZtCfSOXEBnW+InYWnYKCmTnLurnCCMaevFJKsr","J09A5401","J09A","CsuWfpgVsWhEsZQUbGMeHeZtEXndUYeYXmjUchH","Halver","Halver","13","58553","/oJGZavydXPUZYrlFudXhmNUyuNdGctxXCzvLvq","EVU","Standard nach Anzahl Stromzähler"
"hYYYNqXvvmkWnQeUIVXJExqkFCJUQZXMWrQOTRn","loUhQLOWvLaWTQAMXRxkOWWYKwCJdyDcTyEQZOO","J09A1701","J09A_J","cTIoYZcXWFpxkSZWLVTrfUBesorUPZUgzoRTJOv","Hagen","Vorhalle","9","58089","LGGyjsmnZXC+mohCz/XOnBaorZKTOCLQQRWTFrS","EVU","Standard nach Anzahl Stromzähler"
"hSNdwVLehNETvTnsQZZoQuAkAp+QTWFtiYjEQir","VWBVYStnWScFROZUSrT/iJLEIvquenwQfU+PDKF","J09A5404","J09A","bntJfYQUKoMh/rt+ZhfrXzzgDKRBTWBNrSRCIbY","Halver","Halver","18","58553","SJWdXrgTaconHjRCSTHTkVQSLiRbnivKCdfQynR","KSA","Standard nach Anzahl Stromzähler"
"hYYYNqXvvmkWnQeUIVXJExqkFCJUQZXMWrQOTRn","hvmwRHmzUVWatwXViUMUZfdYboWTYCTYFWxFYAX","J09A1701","J09A_J","TAsJlTONeTjPQRINgYWwzCIBL+cYVMxWbjloPHW","Hagen","Vorhalle","9","58089","IXzRebHYhcNVZhLDZRmqAsLLJYjJasoNDJIApuS","EVU","Standard nach Anzahl Stromzähler"
"pUz/OsTcuJVCybuQjegzDwLlBwEOInXSdQXRI/A","RZVYYupJXsblLXSPYjksEwSLlatZdykNCScrQiU","J09A4011","J09A_L","BFwFoYkVOyHXRSsePGtEiU+jwRKlCQMUPLVYifD","Lüdenscheid",,"18","58513","SSNWnjlTQIoYRPwQsbSXalbColBglDAHUXKiciS","KSA","Standard nach Anzahl Stromzähler"
"viFkqDrTmJYSVVbWOelPhSKN+ogiXCGSKVOxpjU","CRptVRFsILLpqPYswwX/VnqFWKrREGJWUBkHSsr","J09A4011","J09A_L","BFwwwxUNpHkyXDQYG/enDDVeSrU/UTGGXWUlhoc","Lüdenscheid",,"21","58515","QGduFaGULVWijUOdFjcmQpCaLWgLkWIlnZ+ALXX","EVU","Standard nach Anzahl Stromzähler"
"OaH+qoZbP/ojYPPuOsP+siwYYVZ/EviHoDYUTWA","zbcbZdjAcbFZTZGEnBTyJxSQljARsJVMXpSYOXq","J09A1702","J09A_J","TuydNWAkQnnqWWIQlUyhyFZjaZEyPvBaDYFQjY+","Hagen","Vorhalle","8","58089","ktqPYUwBNAoxsmRFuRVaFoKUAAvXdOMbQzuOXSa","KSA","Standard nach Anzahl Stromzähler"
"RnrvbQXURHZldkbZoZFRJDbTXZTaQJrGyzVKuvd","TAy+VacQACSWOhZEWSDoggqpDvXINwuqU/gdQRI","J09A4011","J09A_L","XFjqwUPkzROgZJGc+TZUVxWwaoZTYkFBAcAuAQe","Lüdenscheid",,"25","58515","tJxBQKwTNpgh+JYiVJM+XuOqDHvXDYvGSDrQRVx","KSA","Standard nach Anzahl Stromzähler"
"jVfimVrwMayEHFAACYkTWwVISGzDaBpZRyU+ZhF","TmfURtTVRjtyiMsJ/jjYbodb/DFVQdHyPSYkQMH","J09A1703","J09A_J","OYQZMWJQXa/IHPVPhZCyRTpK+zWUSTbs/UlDDZo","Hagen","Vorhalle","22","58089","'+nXoDmcnKuWUoJyoyrxhQC+KcsRveXuZXR+lFmS","EVU","Standard nach Anzahl Stromzähler"
"sCrDXXZurRtGrXfdYZMWgrmeNf/axYpotQhBHCf","AgfRFQJuvqV+/tnZhATJFZZsxVJHNnyxSXKsvtl","J09A6101","J09A","RQowMQZdTaSf/PXMnvqWfOIUUszal+wPPrKRVLr","Neuenrade","Neuenrade","63","58809","XmYBrTsuOggoGQvmkLfWgdQVH/zVKrccIqHXXPZ","KSA","Standard nach Anzahl Stromzähler"
"adYCksCuTQXSpLWkkeZZUWxEKSIQkVpymgVyQRE","lhknSvJqmYAKYaSQldEBAKKKYYICSKxPZBsSuQV","J09A4011","J09A_L","pntKGRzlEiAWBUWpT/iSjUHdTwPQiSvDvMydcKX","Lüdenscheid","Brügge","10","58515","UPITrpw+UhTzoLVqdWpX+IqRLBxKoFgxWExsMiR","KSA","Standard nach Anzahl Stromzähler"
"plDZMrb/zjpqAaTTrnCZYSmXXaHLj+t+RFHzgYZ","Z/Ik/bDtdmgyKNZiQsQNuzBSWeSnNkmgU/qQzVT","J09A4011","J09A_L","JrRICWghRrUFsDVnkswTixQXYXzNltGeCkQT+Om","Lüdenscheid",,"999","58515","e+tORMUvs/Y+SyBOXSXUIDGERCZ/QbBixkSlHoZ","EVU","mit 900er Hausnummer"
"pUz/OsTcuJVCybuQjegzDwLlBwEOInXSdQXRI/A","wBMNZ+d+HVxPWmamkoFqeRW+zQSdZUi/xrhnYLR","J09A4011","J09A_L","L/DRzeMmZyJNVdvDFTRnUFnbaVUAsCTglcTnsRZ","Lüdenscheid",,"18","58513","JQgmhPLIunYEuCvAAXGjQpZWtR/VLGEbLSrib+l","KSA","Standard nach Anzahl Stromzähler"
"kgVApStwUKZ/axZiBlLTLcGxOSCRUDrWRvkYRGN","kXmGSosSKWgorSQRJUpGbPVvWQWqfYXnpChZzkU","J09A5016","J09A","IgZ+UfzLL/+WZOCfjeQWtvbYQVUkLVoDMFkZCbS","Altena","Altena","63","58762","bKtyNRUft+ErvDYSqyjWsQMlNsSUAClzqCZxZmE","EVU","Standard nach Anzahl Stromzähler"
"aQt+UVAXIPNYIpOMPDpT+B/DIQGpbeGjLeIQhRh","LQZiYhHKNbYXqddYtbkoCUSVzZZVTnXImSnMyPi","J09A5015","J09A","hAkapTFOXjgNUivnYOZVXTjVTQMBTcEZUv/+zJu","Altena","Altena","60","58762","ZSsUikoCrtUKXleUVOKYzgYcxAqUxWShQscTiFV","EVU","Standard nach Anzahl Stromzähler"
"mkbDZWVbNUCXUCDklUMlqqXfRPeJotWqpSMYGLM","GjzytlamyoYExtZEjPmtwENgubWpwtiuPVlLcmh","J09A1704","J09A_J","XFlJBTbQfCPaQzTXdZbJaPWpuJHgVpYZkkfCndV","Hagen","Vorhalle","4","58089","kW+UQnZrAqCppgnkG/xmhVPHOUKYkKYb+lSFVzA","EVU","Standard nach Anzahl Stromzähler"
"DNtk/ODBWOUTGpGmOAAJUTnmnhWOjQBGeTTnl/e","LJxcUpdgzRYVQFQBWNtxeeygbydUuFUoFGCYl/H","J09A4011","J09A_L","'+MedIwAcYFBuHqyUkJtOQrVXfBznrdXZhSfkaIy","Lüdenscheid",,"26","58515","ebfXwkrXGZqQwgjCcqMOTl+LtFKDnLobCsfBIMM","KSA","Standard nach Anzahl Stromzähler"
"YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo","yQ/QGLcoqOoDudSHoTqGvixXUWwRFHZiFmtOexp","J09A5402","J09A","TRqYUtcXYjHTvbJLhgmTchQQRwvZuDVrjPO+eyD","Halver","Halver","5","58553","epsFYsCYTmAUQKzxmygyRQJdTjvVcZXQcsYsRMP","KSA","Standard nach Anzahl Stromzähler"
"VthlaZjnhQlVqf/vjSCe/DxKuYmlWxlQLIBRWYQ","SXQVqCQbFVHsTRwiCyLVBUYYXTXdoUSnWVOSRPc","J09A4011","J09A_L","ULff+KKR+WoCTnECFkMvZUkOJZRRXgXNTRJMSUU","Lüdenscheid",,"14","58515","gwzXlmzSioYQKVxYCEfFDKrCjDd+auAzDIZNqbG","KSA","Standard nach Anzahl Stromzähler"
"UXpkbUYNSrQEWrqRcTQnsCdOtbXarpiCrKQJXpB","DfKCJWgYxhNCjzdTJ+zHiYYJRWKBQOUWUWZOTZE","J09A1704","J09A_J","jxZKvYWlFzWTTpVKcGoG/KXxpLQLuBNGfYpeVXY","Hagen","Vorhalle","91","58089","FUmWqjCszGLlSrtTml/lRzopWqYLFbnWXyufdiT","KSA","Standard nach Anzahl Stromzähler"
"wgrBW/GpdThnOQZPWuaZIPrhTQPBZkfRLYtxoJR","WirlVXTYDUEVzfPCTzCUAgpMvtceySHdMYkZLXg","J09A6102","J09A","xvJHCGGvtIJzJSqDAItqhZfQRawTESwsUHUotQz","Neuenrade","Neuenrade","20","58809","uVHTreTXQXTSVxeo/YoWhRAOxsvytgdWYCTHDLK","EVU","Standard nach Anzahl Stromzähler"
"X/MSvNIQdfnSxO+nQKZQpOUObqIKT+xYKVUtCcR","BhyWSodFx+kgXrLueQSLPoAlmVXlSrRL+etSKy/","J09A1704","J09A_J","frUPlYl/DKKUoYWUQUkQrTCQgTyEfyVWSJcvyGE","Hagen","Vorhalle","19","58089","ZURphlXVYLaWjnWHxoasklDeDCXYkWUMKWIVWlZ","EVU","Standard nach Anzahl Stromzähler"
"xsYYcjkLwHrUPErerojFRRWrYZAPiVIBaLsXsRU","jRMfUvWoZPowBYXGhsqlOyUG+LBGVYYOyXuPQ/Z","J09A1702","J09A_J","CtC/C+IsNRuQDSBRtYditwvTfaaLAxgLVBscsHZ","Hagen","Vorhalle","52","58089","ZScWWBWJvUJYCkggJZSpXUBWCzg/ZqdbxyhusVV","EVU","Standard nach Anzahl Stromzähler"
"GLKMdCqsdPpaMNKHWmBgkkYDZmCeOINCjzznUjT","TrZrXeQRSrrRyXnRMIL/VNXUbRriUBQZvjKCXwV","J09A4011","J09A_L","QGjMtlAQdUbWvyYxZzKdzWpZjymI+MQUnRfdrNc","Lüdenscheid",,"12","58515","iL/PuT/utMZVJXCTHghzFUnPgx/uXVVoNDJYrRa","KSA","Standard nach Anzahl Stromzähler"
"VSJCWA/X/UUUPaUpQXvQfYUYoeYYgk/LECrvDVV","lWYXESWQMBjdhQLUjLRWQTERdKMXxXUZabtfHNW","J09A6102","J09A","FLWHxOJiZVWZxSDDZFtZXTyBUjvlvmyTEUwIcGx","Neuenrade","Neuenrade","51","58809","VeqBWPi/QFWHRMawfiYZTeAXO/HiNSnWVAxioZh","EVU","Standard nach Anzahl Stromzähler"
"SnFBKbTygRWXAfrvThXmU+bXETSxvSTgzSRZeQO","pEusViZvriDKXApXEVYpWLuMIXEJVfyXueXLkbA","J09A5015","J09A","aBakhTSxFja+WkJGrYYWEfJRGmJLljiKTRWWrYi","Altena","Altena","2","58762","YdVSQa/coUVUtZV/HQYuFp+QQUYSGuaINGiiaWC","EVU","Standard nach Anzahl Stromzähler"
"yUWWIUItoUMSbwFF/TXTjYlMfX/FeJuJGXKgJiR","TYZiDRsPVvQye+DuLZubRicyAFXmsytbUYaglSS","J09A1701","J09A_J","sGQoUVOGveyCfvOcWU+EZeMGcvTcSQrXpnTyFWc","Hagen","Vorhalle","6","58089","gKeigFFThUWLkTLdOwAYzMbliVWS+PZzIQt+tEG","EVU","Standard nach Anzahl Stromzähler"
"WDGledZoXOTBCZYrJXMcWIiUdhsW/IYsXsTMecs","PdnU/cpSGvXgoYrDM/FAjcQxmRSrndsWXFXRoqS","J09A6102","J09A","WYS+uYVQXVnWPxjXyTaZLIFOAtxhlkpuSObQRUp","Neuenrade","Neuenrade","34","58809","'+skJzPUbWq/uUGFqLdXVSqmkgZxGWSGJmJ/GQWj","EVU","Standard nach Anzahl Stromzähler"
"usYGQQtephNVXhTJJcReUrQiXqNQbyuSyzZ+KfQ","IeWeKVyaZDRfldNGLkld/qSvspHcHhcXvKzkaVT","J09A4011","J09A_L","tqcVVbpsUOIQlSTWEyOf/eHrUTNyzEWScYLiqZd","Lüdenscheid",,"2","58513","URHdxetAAhqFrfLwWuydQXWTlXBUXKXWl/hIxY/","EVU","Standard nach Anzahl Stromzähler"
"YkwuwVR+hdRAVphDdUFbuWGZzmgQQMUHAOQTO/r","TVEZhguYdVs/tylXvXwYLJfKRRqaxdznPddJGYg","J09A4011","J09A_L","IgglFaOm/PIkUOVxZSuVZUOSxWaGPcRRQfQsjJP","Lüdenscheid",,"7","58513","uYSWXULSZiXRXNkEOSwZFAgeSYTIKqabNdTBQcE","EVU","Standard nach Anzahl Stromzähler"
"KvXvoOJ+AwrjJTnTLZYadVrSVUxZkJYuGIWWbIS","ESWZyTRQWg+snCcAQmIYmWKqtkSSjMHTaWeTVaC","J09A5016","J09A","cyTQuxTyWMBqvQwtRyt+FiwjuhwXZcJbXUDabTT","Altena","Altena","70","58762","GuPRBdESZNlZFaliZVaQrbYZdGSXUpWruSTXbKu","EVU","Standard nach Anzahl Stromzähler"
"a+OgEczUXLKBMCRVSdaWOLWplRsoXUirIXZShoe","AfXUxYswSkSKNRssoYpYtoXbdbSOikYWJBzLlGw","J09A1702","J09A_J","Wos/FzPXEORQgThXPTBNKrpCFFZSRVk/SfbZhYB","Hagen","Vorhalle","999","58089","sJGTrgHDovHeRsgTRxwuMOueWZTWFpXWAWVWOqd","EVU","mit 900er Hausnummer"
"PdIWDPZDR/+CZZUHVZZlGSUWhuUeoQK/UmlAYa/","ntZAtD+RqsVUVWDWZArKhSRRldSVxgsJbYHqBVx","J09A1703","J09A_J","MLRTRZgTrqA/VTTNvukGMMgBXYJZIEQLYKzUWpX","Hagen","Vorhalle","9","58089","ttc+RDfh+rZuXSrIOVUmPgQgoVjQqgvlXkZSnCb","EVU","Standard nach Anzahl Stromzähler"
"XSbxzSVwSbURWUHwPChVbSwibObhCSEqBtDaUQB","lKIKvbocfUQAVWwYUSKhnnJshGZWMvZrCYDCKXq","J09A1701","J09A_J","ZHbbadiUGGnsOXVfCQDUKLRyzKHnBLEXYdWIOdD","Hagen","Vorhalle","24","58089","LkTRRfHUSgiZGJwOVWOqaXIvinVOTRSjxHyXApj","KSA","Standard nach Anzahl Stromzähler"
"nWlYvIxdSzQMgZSHyuAARTe+gRAYnXtgmWVLjYR","ARsDKcCwiHLGCZyZnvVuUIjAkHsXmoZbjSmEYXE","J09A1701","J09A_J","BhplQclZCBgFfxeCtSlJSVheVkxGIAFZRMBOUQZ","Hagen","Vorhalle","25","58089","HpiWSDTABJxCDNRNUEdKZ+ySxyYfcXRDjMTPVbq","EVU","Standard nach Anzahl Stromzähler"
"X+jGcYGSrfsAofxUfcMPXKILnECVAjYONVzWNub","us+BOsGDt/EIS+LCZoSERnShAEcLUJtlTYjwTDJ","J09A6102","J09A","CtHJEZwRbVpaalQZXnrIERbSSzRYTlgCETmXNLJ","Neuenrade","Neuenrade","28","58809","MyQfKOWYaXyMmgFrJJMhCXEYlCyXTYT+MJrUKXq","EVU","Standard nach Anzahl Stromzähler"
"vufQmNQaCGUZUzTnYeaUykzvrVkdStapWz+/WIX","dmqnn+TmjGZjIwlHjLjIKXmUzqKZAYPuceCkyRc","J09A5402","J09A","jSwoQZwV+piSlZUrxsFSfgQJTHSeywUqaQEXmfw","Halver","Halver","20","58553","lqvWChXCUWCFOpERb//sQbojUgTZGhZAPhuRKBm","KSA","Standard nach Anzahl Stromzähler"
"XRKIoQURXaesKGSmqVYEgO+ImKYxSMsRPJToDbQ","o/FPZkY+YqlBqvojVSBZQcxuvERWUuCtqZUb/Sl","J09A1703","J09A_J","TcUAVVeiXZxDpdAT+OZYfGTEC+VEnUiMrQMS/vs","Hagen","Vorhalle","43","58089","SBSEgHUKAbdGZTCMscuUQ+Tt/EAuFWgeMvrVGWQ","KSA","Standard nach Anzahl Stromzähler"
"nhfCVVWOXzuTAExdMFSSYWXefTBkTUxTLRH/eAp","MfqYuyaTTUrEETRDGUVYrp/vZEvSiQgaVXRuxbX","J09A5017","J09A","R/FBzDafVeNKxHOlZAIQmamvNEDQWNfIYWLZt+A","Altena","Altena","10","58762","UlYYg/GEXkZQzYFW+OtGTfPFTBL/eQYZdx+VQWn","EVU","Standard nach Anzahl Stromzähler"
"ibzlTMCeO+yElTDFmn+zsUE/TmaFTkSrSxZNULY","CEQeuOm/nX+fjAsQZXVMP/cl+YEDTGYUeGApXyp","J09A5017","J09A","OYTXiBmytFkzfzPdwVoKjfiAiZvgQbEZLWCjHVY","Altena","Altena","7","58762","TUrrhRxTGMgqVGDsRjRgrTTnWLqmXOglKQyeTTP","EVU","Standard nach Anzahl Stromzähler"
"uYrTftAkGDZrXAiDAKLFNsMtCFIIksybYOKpnlN","TGakSx/RCziFSPGXCWppfoQYIXFWdVHqRZZPElh","J09A1702","J09A_J","cyVAQZCYMZglKMJTwhYEeZMrQrvlQLdXRTMVVVR","Hagen","Vorhalle","50","58089","BTt/LgXmXRMPXemAbybwGIsQCUdHuNjfRVDOZgh","EVU","Standard nach Anzahl Stromzähler"
"vixHljKlfpkmf/AdkdPxkKAGistyfSKoKtJTbIY","UMTpbYyYMRhaseuWzOiyWIQdfUidOCgzXNaDJCn","J09A1703","J09A_J","xvR/eWnphOvhirRUViTfuJMiLPfzDsrXXtZLWWt","Hagen","Vorhalle","17","58089","XZZtrXuIWuPWFcUiNkJLlYYRMyZnWLleoXgNgFD","EVU","Standard nach Anzahl Stromzähler"
"X/MSvNIQdfnSxO+nQKZQpOUObqIKT+xYKVUtCcR","'+ucFeFbQqXeSOlak+INVZYiZUYgOzYsbUGWLIQP","J09A1704","J09A_J","hbk/PASqzKFjmom/WJUsHTqZFhyHPCTrsdaZWew","Hagen","Vorhalle","19","58089","qPsIRUEVXluQGcytUXZZUjnpjXmAGFiRWiosddI","EVU","Standard nach Anzahl Stromzähler"
"VcfSUHShzWgEeHvWTTurwYHeSSJIBXAFOWlNJYz","CJmUIBXUJHXmtZOZNggGCcSCUgplCYrWQpQTvPI","J09A5015","J09A","L/PJPngUUZuwG+kHQEkWZwcsxZgU+mKzRTDgTZP","Altena","Altena","29","58762","WtfIBGucDNcyPTETW/umJXrQnWSVRmTtTylGxuU","KSA","Standard nach Anzahl Stromzähler"
"RHeWSU/VsQwxQlfKLtTRVDxAbHsFZ//oZN+UwZi","SlfwVUPimpjUAjNiOHZz/cW+FVVYtZkvRbzdiTu","J09A5403","J09A","ZjFzaWXZoA+TfYRUrljnzaeYhTT/bTWDzWhGTsa","Halver","Halver","4","58553","QXOLjQ/HRvRuxWdtRjONQEYYa+oJ+TNUJEDQBDQ","EVU","Standard nach Anzahl Stromzähler"
"gqoTEUxOlYJiutZKFohTBURRQWPhDiAsAtSI/Fo","AyAW/xYnSRxHUATtG/ANLOXlPSSSkBv+ovKwfQR","J09A5404","J09A","NTVUFHQwxSXEGYmBgxXV+LKeqzGaYTNpPrqiVQR","Halver","Halver","28","58553","iHHbZ+ZuHMLHqXSEcDDYtvD/foGhQYaT+EFUnRp","KSA","Standard nach Anzahl Stromzähler"
"pmvtJrxLBYJkRZQoGVipGHmSApWKhvsWrFgoMhd","ZttYLI+PtVvFQYPoxbv/fRYUjXQFDtwhXYSZSr/","J09A1702","J09A_J","JQD/MCqnTuUKwAfmLiJoNRtXnkwuvnJHTLQmKrS","Hagen","Vorhalle","1","58089","OvRstWjKWIGstVHQNVnphJrU+/cg/yzaTkLPOYV","EVU","Standard nach Anzahl Stromzähler"
"WGjPIOXWSSBcJyXYiSdajVHPuKUt+xBzhoijzBQ","nCZaGphmqByPoTmZu/yQgsXFSwKePRJNUoHVXQY","J09A6105","J09A","KVSVKRXTZrqZykXwXClldiFwKCWqYELVyZrYJTC","Neuenrade","Neuenrade","18","58809","'+uNlQ/YXaqdQYWXGIoLOhueBnSRWbSkW/aIiTUJ","EVU","Standard nach Anzahl Stromzähler"
"YkwuwVR+hdRAVphDdUFbuWGZzmgQQMUHAOQTO/r","dMWWl/guuESYbVSZXJpyUdUlXSKVgmqRenuZQxu","J09A4011","J09A_L","R/ISzXJjuMIlfobzQAiBvyU+YHMrtRcUEZdvVtA","Lüdenscheid",,"7","58513","H/UHKYJWvJEaIOSvlWELYCWAXWsDQZWSSvYNVAA","EVU","Standard nach Anzahl Stromzähler"
"zLnESsxmfKpRYDpholSaZdPXFfYrGiqehSHVzZd","jFDQZYaSvdRlcrJJ/C/HTXOUdXXRPMUMHHTHRiN","J09A5401","J09A","aBlGUlYSHVOitnjOvy/uWvotWW/Z/sjy+b/XVTX","Halver","Halver","7","58553","lByhiKdCklypch+e+icOXG/bDhC/wtYjiFVureK","KSA","Standard nach Anzahl Stromzähler"
"VWOrEtHa/nKJcQRpPIjmHUfPcrTbJoNlWZVXvJS","lRiftZbEyvVboZYXVXsGjGRruWyeUdZuBOVciTJ","J09A1704","J09A_J","boKmTFQeSZZLCnoyFchJoDFZeyzMLtdbfUYpIFr","Hagen","Vorhalle","33","58089","OSkdUkdaREQUOYRKzUQOBTP/gFYpFkVUUYuQHIb","EVU","Standard nach Anzahl Stromzähler"
"BDsKbTYGdcKZZG+oh+syWaZUfUaZcaiWrFTRDST","ImtmxmxtVSSYKh/pxRQRczrofutE/VmbDKVSbPz","J09A1702","J09A_J","sGVUdH/VSWcTBCHYhcTGiSSdRCaBcWBwdO+CtLV","Hagen","Vorhalle","3","58089","ejEQOmGnJAlvNTSxPufSWJyfSblRksn/FSNVstt","EVU","Standard nach Anzahl Stromzähler"
"ORSCFOxJDUntXoZlxQNjkNYXCvFZEaJtbAzhOYq","zFRfBLzpZToqAXTtVEQATRUnBUyzhjZCKD/UqKz","J09A6103","J09A","QiWXaexsRyRjzijygArXGSXRVQZoeFwjoXcvRNx","Neuenrade","Neuenrade","1","58809","xPmThuQbJwjlpQzdgJRgYFFbKhvXRQQURcX/aFY","EVU","Standard nach Anzahl Stromzähler"
"ScUoGjnaLURuItmpOQeYtYqXpmyupQYweCZXGTl","atQvH+QwaVdldiqpxuqBhBpbXCnVVMpIKFdUpTt","J09A4011","J09A_L","yXTnSThUxlpHZFXePFUtgvhFfntfoGhTaLkkRTW","Lüdenscheid",,"7","58513","vTuoxxStVzAQZMGRxxiuXYRtUgDLjcY/RZmuZTn","KSA","Standard nach Anzahl Stromzähler"
"niwcJdWWBsFjaZFWIiYaLOlWTemRMBhRfm+nzVS","QjHVURMqSY+AeMRsURPCl+RcnVvRAWRaUUDCUnb","J09A4011","J09A_L","L/SflZYdJUtWFG/JmRNQU/pZkpHBO+WaPXEJThR","Lüdenscheid",,"12","58515","RfTXtfTWmIQtGRhSrQHcplNaYZltT+RsKfAZPgf","KSA","Standard nach Anzahl Stromzähler"
"GKwZuY/jVVQoRYnVmiSFv+rQNBhBUUoYUvVMqge","'+NR+SXKdVWKszagQnDXkSkVSVMSRRKfxTYxEIpQ","J09A1704","J09A_J","'+Mx+IgVZqQHsGougbNUxRYKYegJFFUZfYNvSWfE","Hagen","Vorhalle","35","58089","drubsnwygPCpibna+VRKQdnwhZPiDkXZMjE/ZX/","EVU","Standard nach Anzahl Stromzähler"
"pZCZAscJYCCDstjFsCnleTtfyZpVztKgEdnVSPj","YZAQWzKTYsERTZURfTQUUJgOrahDbSZDUdRpZNS","J09A6101","J09A","UmQkyJUhjYLZIADYTS/NGEhuRP/mdmlaVZrZ+WC","Neuenrade","Neuenrade","36","58809","REjQrNPXEKSPpnXZbVWXDTGHhjBLUISnTGXXmZm","EVU","Standard nach Anzahl Stromzähler"
"XfQvSZDfiLUrXYnvqKX/ZhVSWSWlDxXim/mlQoA","LQCvWUzUCDFSxVcOIAKUURONJXXkaQMVPfjTRFY","J09A6102","J09A","frlXWpaaoAtXTSXzLURzxyQYnQvzbYDLrzZkgFP","Neuenrade","Neuenrade","26","58809","n+TYCPAsXHTfbBmWsKRZsXYyYyGXYSZuZNjZNUz","EVU","Standard nach Anzahl Stromzähler"
"uUIsJWRCRbhUXjxJVC+zldWFkBJkNTOSMwLNQQK","WVMUUOSFZWh/EuZZCJKgKptWWIG/XiBQNhrfLiZ","J09A6105","J09A","jTA+dsQFGvSNM/kCUdukqEZVbgNUeGkTWwgTQQW","Neuenrade","Neuenrade","12","58809","fUERRYQv+FBqMyZMeegdQVKIDCAz+T+WXrgiBfS","EVU","Standard nach Anzahl Stromzähler"
